Date,PX_BID,PX_LAST
7/12/2013,1.56,1.56
7/11/2013,1.623,1.623
7/10/2013,1.658,1.658
7/9/2013,1.653,1.653
7/8/2013,1.698,1.698
7/5/2013,1.719,1.719
7/4/2013,1.648,1.648
7/3/2013,1.66,1.66
7/2/2013,1.704,1.704
7/1/2013,1.72,1.72
6/28/2013,1.728,1.728
6/27/2013,1.725,1.725
6/26/2013,1.767,1.767
6/25/2013,1.804,1.804
6/24/2013,1.811,1.811
6/21/2013,1.725,1.725
6/20/2013,1.665,1.665
6/19/2013,1.558,1.558
6/18/2013,1.57,1.57
6/17/2013,1.521,1.521
6/14/2013,1.514,1.514
6/13/2013,1.561,1.561
6/12/2013,1.585,1.585
6/11/2013,1.6,1.6
6/10/2013,1.601,1.601
6/7/2013,1.546,1.546
6/6/2013,1.521,1.521
6/5/2013,1.511,1.511
6/4/2013,1.543,1.543
6/3/2013,1.522,1.522
5/31/2013,1.505,1.505
5/30/2013,1.517,1.517
5/29/2013,1.533,1.533
5/28/2013,1.498,1.498
5/27/2013,1.457,1.457
5/24/2013,1.431,1.431
5/23/2013,1.444,1.444
5/22/2013,1.427,1.427
5/21/2013,1.391,1.391
5/20/2013,1.376,1.376
5/17/2013,1.326,1.326
5/16/2013,1.331,1.331
5/15/2013,1.382,1.382
5/14/2013,1.374,1.374
5/13/2013,1.356,1.356
5/10/2013,1.38,1.38
5/9/2013,1.27,1.27
5/8/2013,1.269,1.269
5/7/2013,1.298,1.298
5/6/2013,1.243,1.243
5/3/2013,1.24,1.24
5/2/2013,1.165,1.165
5/1/2013,1.208,1.208
4/30/2013,1.216,1.216
4/29/2013,1.204,1.204
4/26/2013,1.206,1.206
4/25/2013,1.238,1.238
4/24/2013,1.238,1.238
4/23/2013,1.26,1.26
4/22/2013,1.232,1.232
4/19/2013,1.251,1.251
4/18/2013,1.226,1.226
4/17/2013,1.228,1.228
4/16/2013,1.277,1.277
4/15/2013,1.245,1.245
4/12/2013,1.26,1.26
4/11/2013,1.301,1.301
4/10/2013,1.304,1.304
4/9/2013,1.26,1.26
4/8/2013,1.237,1.237
4/5/2013,1.212,1.212
4/4/2013,1.239,1.239
4/3/2013,1.288,1.288
4/2/2013,1.307,1.307
4/1/2013,1.289,1.289
3/29/2013,1.289,1.289
3/28/2013,1.289,1.289
3/27/2013,1.27,1.27
3/26/2013,1.345,1.345
3/25/2013,1.327,1.327
3/22/2013,1.379,1.379
3/21/2013,1.365,1.365
3/20/2013,1.387,1.387
3/19/2013,1.346,1.346
3/18/2013,1.407,1.407
3/15/2013,1.455,1.455
3/14/2013,1.473,1.473
3/13/2013,1.481,1.481
3/12/2013,1.481,1.481
3/11/2013,1.516,1.516
3/8/2013,1.525,1.525
3/7/2013,1.492,1.492
3/6/2013,1.457,1.457
3/5/2013,1.45,1.45
3/4/2013,1.418,1.418
3/1/2013,1.41,1.41
2/28/2013,1.454,1.454
2/27/2013,1.451,1.451
2/26/2013,1.453,1.453
2/25/2013,1.556,1.556
2/22/2013,1.568,1.568
2/21/2013,1.573,1.573
2/20/2013,1.654,1.654
2/19/2013,1.622,1.622
2/18/2013,1.629,1.629
2/15/2013,1.652,1.652
2/14/2013,1.643,1.643
2/13/2013,1.671,1.671
2/12/2013,1.629,1.629
2/11/2013,1.609,1.609
2/8/2013,1.609,1.609
2/7/2013,1.604,1.604
2/6/2013,1.63,1.63
2/5/2013,1.651,1.651
2/4/2013,1.611,1.611
2/1/2013,1.672,1.672
1/31/2013,1.68,1.68
1/30/2013,1.711,1.711
1/29/2013,1.69,1.69
1/28/2013,1.693,1.693
1/25/2013,1.636,1.636
1/24/2013,1.572,1.572
1/23/2013,1.544,1.544
1/22/2013,1.572,1.572
1/21/2013,1.593,1.593
1/18/2013,1.555,1.555
1/17/2013,1.607,1.607
1/16/2013,1.565,1.565
1/15/2013,1.509,1.509
1/14/2013,1.551,1.551
1/11/2013,1.583,1.583
1/10/2013,1.56,1.56
1/9/2013,1.477,1.477
1/8/2013,1.491,1.491
1/7/2013,1.515,1.515
1/4/2013,1.536,1.536
1/3/2013,1.479,1.479
1/2/2013,1.442,1.442
1/1/2013,1.316,1.316
12/31/2012,1.316,1.316
12/28/2012,1.31,1.31
12/27/2012,1.315,1.315
12/26/2012,1.376,1.376
12/25/2012,1.376,1.376
12/24/2012,1.376,1.376
12/21/2012,1.376,1.376
12/20/2012,1.416,1.416
12/19/2012,1.43,1.43
12/18/2012,1.41,1.41
12/17/2012,1.372,1.372
12/14/2012,1.348,1.348
12/13/2012,1.353,1.353
12/12/2012,1.335,1.335
12/11/2012,1.319,1.319
12/10/2012,1.306,1.306
12/7/2012,1.295,1.295
12/6/2012,1.296,1.296
12/5/2012,1.348,1.348
12/4/2012,1.394,1.394
12/3/2012,1.409,1.409
11/30/2012,1.386,1.386
11/29/2012,1.366,1.366
11/28/2012,1.368,1.368
11/27/2012,1.44,1.44
11/26/2012,1.414,1.414
11/23/2012,1.436,1.436
11/22/2012,1.431,1.431
11/21/2012,1.431,1.431
11/20/2012,1.417,1.417
11/19/2012,1.355,1.355
11/16/2012,1.331,1.331
11/15/2012,1.338,1.338
11/14/2012,1.341,1.341
11/13/2012,1.338,1.338
11/12/2012,1.344,1.344
11/9/2012,1.348,1.348
11/8/2012,1.364,1.364
11/7/2012,1.38,1.38
11/6/2012,1.439,1.439
11/5/2012,1.428,1.428
11/2/2012,1.45,1.45
11/1/2012,1.455,1.455
10/31/2012,1.462,1.462
10/30/2012,1.478,1.478
10/29/2012,1.458,1.458
10/26/2012,1.537,1.537
10/25/2012,1.583,1.583
10/24/2012,1.556,1.556
10/23/2012,1.572,1.572
10/22/2012,1.618,1.618
10/19/2012,1.594,1.594
10/18/2012,1.633,1.633
10/17/2012,1.634,1.634
10/16/2012,1.543,1.543
10/15/2012,1.472,1.472
10/12/2012,1.445,1.445
10/11/2012,1.502,1.502
10/10/2012,1.489,1.489
10/9/2012,1.474,1.474
10/8/2012,1.475,1.475
10/5/2012,1.52,1.52
10/4/2012,1.446,1.446
10/3/2012,1.446,1.446
10/2/2012,1.456,1.456
10/1/2012,1.45,1.45
9/28/2012,1.442,1.442
9/27/2012,1.457,1.457
9/26/2012,1.456,1.456
9/25/2012,1.584,1.584
9/24/2012,1.559,1.559
9/21/2012,1.596,1.596
9/20/2012,1.574,1.574
9/19/2012,1.622,1.622
9/18/2012,1.637,1.637
9/17/2012,1.672,1.672
9/14/2012,1.706,1.706
9/13/2012,1.554,1.554
9/12/2012,1.617,1.617
9/11/2012,1.543,1.543
9/10/2012,1.547,1.547
9/7/2012,1.519,1.519
9/6/2012,1.559,1.559
9/5/2012,1.479,1.479
9/4/2012,1.391,1.391
9/3/2012,1.378,1.378
8/31/2012,1.334,1.334
8/30/2012,1.322,1.322
8/29/2012,1.38,1.38
8/28/2012,1.341,1.341
8/27/2012,1.352,1.352
8/24/2012,1.355,1.355
8/23/2012,1.377,1.377
8/22/2012,1.461,1.461
8/21/2012,1.557,1.557
8/20/2012,1.509,1.509
8/17/2012,1.496,1.496
8/16/2012,1.526,1.526
8/15/2012,1.563,1.563
8/14/2012,1.468,1.468
8/13/2012,1.402,1.402
8/10/2012,1.385,1.385
8/9/2012,1.434,1.434
8/8/2012,1.421,1.421
8/7/2012,1.485,1.485
8/6/2012,1.396,1.396
8/3/2012,1.424,1.424
8/2/2012,1.227,1.227
8/1/2012,1.368,1.368
7/31/2012,1.285,1.285
7/30/2012,1.375,1.375
7/27/2012,1.398,1.398
7/26/2012,1.321,1.321
7/25/2012,1.262,1.262
7/24/2012,1.236,1.236
7/23/2012,1.175,1.175
7/20/2012,1.167,1.167
7/19/2012,1.217,1.217
7/18/2012,1.199,1.199
7/17/2012,1.232,1.232
7/16/2012,1.232,1.232
7/13/2012,1.26,1.26
7/12/2012,1.249,1.249
7/11/2012,1.271,1.271
7/10/2012,1.321,1.321
7/9/2012,1.321,1.321
7/6/2012,1.327,1.327
7/5/2012,1.382,1.382
7/4/2012,1.454,1.454
7/3/2012,1.533,1.533
7/2/2012,1.519,1.519
6/29/2012,1.583,1.583
6/28/2012,1.513,1.513
6/27/2012,1.567,1.567
6/26/2012,1.505,1.505
6/25/2012,1.463,1.463
6/22/2012,1.581,1.581
6/21/2012,1.534,1.534
6/20/2012,1.615,1.615
6/19/2012,1.531,1.531
6/18/2012,1.412,1.412
6/15/2012,1.437,1.437
6/14/2012,1.487,1.487
6/13/2012,1.488,1.488
6/12/2012,1.424,1.424
6/11/2012,1.305,1.305
6/8/2012,1.329,1.329
6/7/2012,1.375,1.375
6/6/2012,1.335,1.335
6/5/2012,1.208,1.208
6/4/2012,1.208,1.208
6/1/2012,1.172,1.172
5/31/2012,1.2,1.2
5/30/2012,1.269,1.269
5/29/2012,1.359,1.359
5/28/2012,1.364,1.364
5/25/2012,1.37,1.37
5/24/2012,1.391,1.391
5/23/2012,1.384,1.384
5/22/2012,1.468,1.468
5/21/2012,1.431,1.431
5/18/2012,1.426,1.426
5/17/2012,1.413,1.413
5/16/2012,1.47,1.47
5/15/2012,1.47,1.47
5/14/2012,1.457,1.457
5/11/2012,1.516,1.516
5/10/2012,1.539,1.539
5/9/2012,1.518,1.518
5/8/2012,1.542,1.542
5/7/2012,1.605,1.605
5/4/2012,1.584,1.584
5/3/2012,1.612,1.612
5/2/2012,1.609,1.609
5/1/2012,1.663,1.663
4/30/2012,1.663,1.663
4/27/2012,1.699,1.699
4/26/2012,1.683,1.683
4/25/2012,1.741,1.741
4/24/2012,1.698,1.698
4/23/2012,1.644,1.644
4/20/2012,1.709,1.709
4/19/2012,1.692,1.692
4/18/2012,1.72,1.72
4/17/2012,1.75,1.75
4/16/2012,1.717,1.717
4/13/2012,1.735,1.735
4/12/2012,1.788,1.788
4/11/2012,1.781,1.781
4/10/2012,1.643,1.643
4/9/2012,1.735,1.735
4/6/2012,1.735,1.735
4/5/2012,1.735,1.735
4/4/2012,1.788,1.788
4/3/2012,1.804,1.804
4/2/2012,1.804,1.804
3/30/2012,1.794,1.794
3/29/2012,1.808,1.808
3/28/2012,1.832,1.832
3/27/2012,1.889,1.889
3/26/2012,1.954,1.954
3/23/2012,1.865,1.865
3/22/2012,1.912,1.912
3/21/2012,1.979,1.979
3/20/2012,2.041,2.041
3/19/2012,2.056,2.056
3/16/2012,2.05,2.05
3/15/2012,1.968,1.968
3/14/2012,1.954,1.954
3/13/2012,1.821,1.821
3/12/2012,1.757,1.757
3/9/2012,1.794,1.794
3/8/2012,1.798,1.798
3/7/2012,1.772,1.772
3/6/2012,1.777,1.777
3/5/2012,1.826,1.826
3/2/2012,1.8,1.8
3/1/2012,1.865,1.865
2/29/2012,1.818,1.818
2/28/2012,1.801,1.801
2/27/2012,1.829,1.829
2/24/2012,1.884,1.884
2/23/2012,1.883,1.883
2/22/2012,1.892,1.892
2/21/2012,1.982,1.982
2/20/2012,1.961,1.961
2/17/2012,1.925,1.925
2/16/2012,1.896,1.896
2/15/2012,1.861,1.861
2/14/2012,1.902,1.902
2/13/2012,1.931,1.931
2/10/2012,1.907,1.907
2/9/2012,2.016,2.016
2/8/2012,1.983,1.983
2/7/2012,1.963,1.963
2/6/2012,1.887,1.887
2/3/2012,1.933,1.933
2/2/2012,1.852,1.852
2/1/2012,1.852,1.852
1/31/2012,1.787,1.787
1/30/2012,1.793,1.793
1/27/2012,1.858,1.858
1/26/2012,1.871,1.871
1/25/2012,1.945,1.945
1/24/2012,1.993,1.993
1/23/2012,1.971,1.971
1/20/2012,1.929,1.929
1/19/2012,1.86,1.86
1/18/2012,1.785,1.785
1/17/2012,1.792,1.792
1/16/2012,1.769,1.769
1/13/2012,1.765,1.765
1/12/2012,1.835,1.835
1/11/2012,1.814,1.814
1/10/2012,1.884,1.884
1/9/2012,1.845,1.845
1/6/2012,1.854,1.854
1/5/2012,1.863,1.863
1/4/2012,1.924,1.924
1/3/2012,1.899,1.899
1/2/2012,1.905,1.905
12/30/2011,1.829,1.829
12/29/2011,1.842,1.842
12/28/2011,1.894,1.894
12/27/2011,1.921,1.921
12/26/2011,1.96,1.96
12/23/2011,1.96,1.96
12/22/2011,1.944,1.944
12/21/2011,1.934,1.934
12/20/2011,1.955,1.955
12/19/2011,1.882,1.882
12/16/2011,1.852,1.852
12/15/2011,1.945,1.945
12/14/2011,1.921,1.921
12/13/2011,2.028,2.028
12/12/2011,2.021,2.021
12/9/2011,2.149,2.149
12/8/2011,2.016,2.016
12/7/2011,2.104,2.104
12/6/2011,2.188,2.188
12/5/2011,2.204,2.204
12/2/2011,2.135,2.135
12/1/2011,2.178,2.178
11/30/2011,2.28,2.28
11/29/2011,2.331,2.331
11/28/2011,2.3,2.3
11/25/2011,2.263,2.263
11/24/2011,2.194,2.194
11/23/2011,2.148,2.148
11/22/2011,1.919,1.919
11/21/2011,1.915,1.915
11/18/2011,1.967,1.967
11/17/2011,1.892,1.892
11/16/2011,1.815,1.815
11/15/2011,1.782,1.782
11/14/2011,1.781,1.781
11/11/2011,1.888,1.888
11/10/2011,1.778,1.778
11/9/2011,1.721,1.721
11/8/2011,1.801,1.801
11/7/2011,1.78,1.78
11/4/2011,1.823,1.823
11/3/2011,1.913,1.913
11/2/2011,1.827,1.827
11/1/2011,1.768,1.768
10/31/2011,2.025,2.025
10/28/2011,2.177,2.177
10/27/2011,2.206,2.206
10/26/2011,2.037,2.037
10/25/2011,2.059,2.059
10/24/2011,2.121,2.121
10/21/2011,2.106,2.106
10/20/2011,1.998,1.998
10/19/2011,2.059,2.059
10/18/2011,2.013,2.013
10/17/2011,2.098,2.098
10/14/2011,2.199,2.199
10/13/2011,2.105,2.105
10/12/2011,2.189,2.189
10/11/2011,2.089,2.089
10/10/2011,2.083,2.083
10/7/2011,2.002,2.002
10/6/2011,1.942,1.942
10/5/2011,1.839,1.839
10/4/2011,1.726,1.726
10/3/2011,1.815,1.815
9/30/2011,1.887,1.887
9/29/2011,2.007,2.007
9/28/2011,2.011,2.011
9/27/2011,1.962,1.962
9/26/2011,1.829,1.829
9/23/2011,1.747,1.747
9/22/2011,1.674,1.674
9/21/2011,1.772,1.772
9/20/2011,1.791,1.791
9/19/2011,1.8,1.8
9/16/2011,1.863,1.863
9/15/2011,1.929,1.929
9/14/2011,1.878,1.878
9/13/2011,1.794,1.794
9/12/2011,1.743,1.743
9/9/2011,1.772,1.772
9/8/2011,1.87,1.87
9/7/2011,1.907,1.907
9/6/2011,1.848,1.848
9/5/2011,1.847,1.847
9/2/2011,2.008,2.008
9/1/2011,2.145,2.145
8/31/2011,2.219,2.219
8/30/2011,2.153,2.153
8/29/2011,2.227,2.227
8/26/2011,2.157,2.157
8/25/2011,2.186,2.186
8/24/2011,2.208,2.208
8/23/2011,2.128,2.128
8/22/2011,2.102,2.102
8/19/2011,2.105,2.105
8/18/2011,2.087,2.087
8/17/2011,2.203,2.203
8/16/2011,2.324,2.324
8/15/2011,2.325,2.325
8/12/2011,2.333,2.333
8/11/2011,2.316,2.316
8/10/2011,2.192,2.192
8/9/2011,2.365,2.365
8/8/2011,2.262,2.262
8/5/2011,2.346,2.346
8/4/2011,2.3,2.3
8/3/2011,2.403,2.403
8/2/2011,2.416,2.416
8/1/2011,2.453,2.453
7/29/2011,2.538,2.538
7/28/2011,2.633,2.633
7/27/2011,2.651,2.651
7/26/2011,2.74,2.74
7/25/2011,2.763,2.763
7/22/2011,2.828,2.828
7/21/2011,2.877,2.877
7/20/2011,2.767,2.767
7/19/2011,2.678,2.678
7/18/2011,2.648,2.648
7/15/2011,2.695,2.695
7/14/2011,2.738,2.738
7/13/2011,2.748,2.748
7/12/2011,2.711,2.711
7/11/2011,2.672,2.672
7/8/2011,2.829,2.829
7/7/2011,2.967,2.967
7/6/2011,2.933,2.933
7/5/2011,3.008,3.008
7/4/2011,3.02,3.02
7/1/2011,3.034,3.034
6/30/2011,3.025,3.025
6/29/2011,2.984,2.984
6/28/2011,2.933,2.933
6/27/2011,2.891,2.891
6/24/2011,2.834,2.834
6/23/2011,2.866,2.866
6/22/2011,2.942,2.942
6/21/2011,2.979,2.979
6/20/2011,2.965,2.965
6/17/2011,2.959,2.959
6/16/2011,2.916,2.916
6/15/2011,2.953,2.953
6/14/2011,3.014,3.014
6/13/2011,2.958,2.958
6/10/2011,2.961,2.961
6/9/2011,3.03,3.03
6/8/2011,3.054,3.054
6/7/2011,3.094,3.094
6/6/2011,3.025,3.025
6/3/2011,3.058,3.058
6/2/2011,2.99,2.99
6/1/2011,2.987,2.987
5/31/2011,3.02,3.02
5/30/2011,2.976,2.976
5/27/2011,2.985,2.985
5/26/2011,2.997,2.997
5/25/2011,3.048,3.048
5/24/2011,3.069,3.069
5/23/2011,3.014,3.014
5/20/2011,3.057,3.057
5/19/2011,3.114,3.114
5/18/2011,3.12,3.12
5/17/2011,3.093,3.093
5/16/2011,3.116,3.116
5/13/2011,3.077,3.077
5/12/2011,3.109,3.109
5/11/2011,3.128,3.128
5/10/2011,3.122,3.122
5/9/2011,3.103,3.103
5/6/2011,3.17,3.17
5/5/2011,3.215,3.215
5/4/2011,3.296,3.296
5/3/2011,3.279,3.279
5/2/2011,3.246,3.246
4/29/2011,3.239,3.239
4/28/2011,3.262,3.262
4/27/2011,3.292,3.292
4/26/2011,3.248,3.248
4/25/2011,3.26,3.26
4/22/2011,3.26,3.26
4/21/2011,3.26,3.26
4/20/2011,3.305,3.305
4/19/2011,3.275,3.275
4/18/2011,3.248,3.248
4/15/2011,3.378,3.378
4/14/2011,3.428,3.428
4/13/2011,3.435,3.435
4/12/2011,3.441,3.441
4/11/2011,3.491,3.491
4/8/2011,3.481,3.481
4/7/2011,3.422,3.422
4/6/2011,3.431,3.431
4/5/2011,3.392,3.392
4/4/2011,3.369,3.369
4/1/2011,3.372,3.372
3/31/2011,3.354,3.354
3/30/2011,3.339,3.339
3/29/2011,3.332,3.332
3/28/2011,3.291,3.291
3/25/2011,3.28,3.28
3/24/2011,3.245,3.245
3/23/2011,3.236,3.236
3/22/2011,3.257,3.257
3/21/2011,3.233,3.233
3/18/2011,3.188,3.188
3/17/2011,3.169,3.169
3/16/2011,3.09,3.09
3/15/2011,3.137,3.137
3/14/2011,3.227,3.227
3/11/2011,3.214,3.214
3/10/2011,3.25,3.25
3/9/2011,3.29,3.29
3/8/2011,3.305,3.305
3/7/2011,3.273,3.273
3/4/2011,3.273,3.273
3/3/2011,3.326,3.326
3/2/2011,3.197,3.197
3/1/2011,3.179,3.179
2/28/2011,3.17,3.17
2/25/2011,3.152,3.152
2/24/2011,3.131,3.131
2/23/2011,3.14,3.14
2/22/2011,3.146,3.146
2/21/2011,3.184,3.184
2/18/2011,3.254,3.254
2/17/2011,3.183,3.183
2/16/2011,3.237,3.237
2/15/2011,3.282,3.282
2/14/2011,3.296,3.296
2/11/2011,3.294,3.294
2/10/2011,3.301,3.301
2/9/2011,3.306,3.306
2/8/2011,3.255,3.255
2/7/2011,3.253,3.253
2/4/2011,3.261,3.261
2/3/2011,3.216,3.216
2/2/2011,3.259,3.259
2/1/2011,3.221,3.221
1/31/2011,3.155,3.155
1/28/2011,3.148,3.148
1/27/2011,3.206,3.206
1/26/2011,3.185,3.185
1/25/2011,3.144,3.144
1/24/2011,3.15,3.15
1/21/2011,3.176,3.176
1/20/2011,3.163,3.163
1/19/2011,3.105,3.105
1/18/2011,3.115,3.115
1/17/2011,3.038,3.038
1/14/2011,3.028,3.028
1/13/2011,3.044,3.044
1/12/2011,3.052,3.052
1/11/2011,2.925,2.925
1/10/2011,2.87,2.87
1/7/2011,2.869,2.869
1/6/2011,2.913,2.913
1/5/2011,2.938,2.938
1/4/2011,2.891,2.891
1/3/2011,2.922,2.922
12/31/2010,2.963,2.963
12/30/2010,2.959,2.959
12/29/2010,3.018,3.018
12/28/2010,2.976,2.976
12/27/2010,3.031,3.031
12/24/2010,2.982,2.982
12/23/2010,2.977,2.977
12/22/2010,2.952,2.952
12/21/2010,2.986,2.986
12/20/2010,2.967,2.967
12/17/2010,3.029,3.029
12/16/2010,3.065,3.065
12/15/2010,3.03,3.03
12/14/2010,3.026,3.026
12/13/2010,2.976,2.976
12/10/2010,2.954,2.954
12/9/2010,2.947,2.947
12/8/2010,3.014,3.014
12/7/2010,2.948,2.948
12/6/2010,2.853,2.853
12/3/2010,2.857,2.857
12/2/2010,2.819,2.819
12/1/2010,2.78,2.78
11/30/2010,2.67,2.67
11/29/2010,2.757,2.757
11/26/2010,2.734,2.734
11/25/2010,2.712,2.712
11/24/2010,2.711,2.711
11/23/2010,2.552,2.552
11/22/2010,2.65,2.65
11/19/2010,2.703,2.703
11/18/2010,2.704,2.704
11/17/2010,2.601,2.601
11/16/2010,2.622,2.622
11/15/2010,2.563,2.563
11/12/2010,2.512,2.512
11/11/2010,2.435,2.435
11/10/2010,2.441,2.441
11/9/2010,2.407,2.407
11/8/2010,2.39,2.39
11/5/2010,2.417,2.417
11/4/2010,2.396,2.396
11/3/2010,2.418,2.418
11/2/2010,2.47,2.47
11/1/2010,2.481,2.481
10/29/2010,2.518,2.518
10/28/2010,2.564,2.564
10/27/2010,2.565,2.565
10/26/2010,2.507,2.507
10/25/2010,2.45,2.45
10/22/2010,2.474,2.474
10/21/2010,2.484,2.484
10/20/2010,2.44,2.44
10/19/2010,2.414,2.414
10/18/2010,2.385,2.385
10/15/2010,2.371,2.371
10/14/2010,2.295,2.295
10/13/2010,2.282,2.282
10/12/2010,2.243,2.243
10/11/2010,2.272,2.272
10/8/2010,2.254,2.254
10/7/2010,2.262,2.262
10/6/2010,2.224,2.224
10/5/2010,2.279,2.279
10/4/2010,2.252,2.252
10/1/2010,2.286,2.286
9/30/2010,2.278,2.278
9/29/2010,2.24,2.24
9/28/2010,2.246,2.246
9/27/2010,2.269,2.269
9/24/2010,2.342,2.342
9/23/2010,2.285,2.285
9/22/2010,2.349,2.349
9/21/2010,2.453,2.453
9/20/2010,2.467,2.467
9/17/2010,2.427,2.427
9/16/2010,2.478,2.478
9/15/2010,2.404,2.404
9/14/2010,2.371,2.371
9/13/2010,2.427,2.427
9/10/2010,2.4,2.4
9/9/2010,2.336,2.336
9/8/2010,2.297,2.297
9/7/2010,2.255,2.255
9/6/2010,2.336,2.336
9/3/2010,2.354,2.354
9/2/2010,2.283,2.283
9/1/2010,2.224,2.224
8/31/2010,2.116,2.116
8/30/2010,2.135,2.135
8/27/2010,2.2,2.2
8/26/2010,2.157,2.157
8/25/2010,2.146,2.146
8/24/2010,2.18,2.18
8/23/2010,2.286,2.286
8/20/2010,2.271,2.271
8/19/2010,2.312,2.312
8/18/2010,2.347,2.347
8/17/2010,2.363,2.363
8/16/2010,2.33,2.33
8/13/2010,2.393,2.393
8/12/2010,2.421,2.421
8/11/2010,2.428,2.428
8/10/2010,2.537,2.537
8/9/2010,2.525,2.525
8/6/2010,2.519,2.519
8/5/2010,2.562,2.562
8/4/2010,2.604,2.604
8/3/2010,2.607,2.607
8/2/2010,2.698,2.698
7/30/2010,2.669,2.669
7/29/2010,2.717,2.717
7/28/2010,2.749,2.749
7/27/2010,2.77,2.77
7/26/2010,2.761,2.761
7/23/2010,2.706,2.706
7/22/2010,2.665,2.665
7/21/2010,2.638,2.638
7/20/2010,2.636,2.636
7/19/2010,2.65,2.65
7/16/2010,2.606,2.606
7/15/2010,2.653,2.653
7/14/2010,2.655,2.655
7/13/2010,2.641,2.641
7/12/2010,2.589,2.589
7/9/2010,2.634,2.634
7/8/2010,2.632,2.632
7/7/2010,2.598,2.598
7/6/2010,2.589,2.589
7/5/2010,2.543,2.543
7/2/2010,2.583,2.583
7/1/2010,2.566,2.566
6/30/2010,2.577,2.577
6/29/2010,2.559,2.559
6/28/2010,2.585,2.585
6/25/2010,2.611,2.611
6/24/2010,2.602,2.602
6/23/2010,2.647,2.647
6/22/2010,2.692,2.692
6/21/2010,2.766,2.766
6/18/2010,2.729,2.729
6/17/2010,2.663,2.663
6/16/2010,2.671,2.671
6/15/2010,2.674,2.674
6/14/2010,2.638,2.638
6/11/2010,2.566,2.566
6/10/2010,2.61,2.61
6/9/2010,2.567,2.567
6/8/2010,2.512,2.512
6/7/2010,2.563,2.563
6/4/2010,2.584,2.584
6/3/2010,2.676,2.676
6/2/2010,2.655,2.655
6/1/2010,2.675,2.675
5/31/2010,2.66,2.66
5/28/2010,2.682,2.682
5/27/2010,2.704,2.704
5/26/2010,2.645,2.645
5/25/2010,2.578,2.578
5/24/2010,2.655,2.655
5/21/2010,2.666,2.666
5/20/2010,2.685,2.685
5/19/2010,2.766,2.766
5/18/2010,2.831,2.831
5/17/2010,2.863,2.863
5/14/2010,2.86,2.86
5/13/2010,2.94,2.94
5/12/2010,2.942,2.942
5/11/2010,2.937,2.937
5/10/2010,2.955,2.955
5/7/2010,2.797,2.797
5/6/2010,2.793,2.793
5/5/2010,2.861,2.861
5/4/2010,2.949,2.949
5/3/2010,3.065,3.065
4/30/2010,3.017,3.017
4/29/2010,3.062,3.062
4/28/2010,3.037,3.037
4/27/2010,2.939,2.939
4/26/2010,3.046,3.046
4/23/2010,3.061,3.061
4/22/2010,3.052,3.052
4/21/2010,3.079,3.079
4/20/2010,3.098,3.098
4/19/2010,3.078,3.078
4/16/2010,3.084,3.084
4/15/2010,3.132,3.132
4/14/2010,3.138,3.138
4/13/2010,3.146,3.146
4/12/2010,3.177,3.177
4/9/2010,3.166,3.166
4/8/2010,3.096,3.096
4/7/2010,3.119,3.119
4/6/2010,3.143,3.143
4/5/2010,3.09,3.09
4/2/2010,3.088,3.088
4/1/2010,3.088,3.088
3/31/2010,3.092,3.092
3/30/2010,3.11,3.11
3/29/2010,3.132,3.132
3/26/2010,3.15,3.15
3/25/2010,3.152,3.152
3/24/2010,3.079,3.079
3/23/2010,3.056,3.056
3/22/2010,3.07,3.07
3/19/2010,3.109,3.109
3/18/2010,3.127,3.127
3/17/2010,3.111,3.111
3/16/2010,3.139,3.139
3/15/2010,3.155,3.155
3/12/2010,3.167,3.167
3/11/2010,3.179,3.179
3/10/2010,3.153,3.153
3/9/2010,3.132,3.132
3/8/2010,3.165,3.165
3/5/2010,3.156,3.156
3/4/2010,3.123,3.123
3/3/2010,3.138,3.138
3/2/2010,3.116,3.116
3/1/2010,3.108,3.108
2/26/2010,3.101,3.101
2/25/2010,3.11,3.11
2/24/2010,3.135,3.135
2/23/2010,3.167,3.167
2/22/2010,3.27,3.27
2/19/2010,3.285,3.285
2/18/2010,3.251,3.251
2/17/2010,3.194,3.194
2/16/2010,3.205,3.205
2/15/2010,3.204,3.204
2/12/2010,3.192,3.192
2/11/2010,3.234,3.234
2/10/2010,3.198,3.198
2/9/2010,3.152,3.152
2/8/2010,3.145,3.145
2/5/2010,3.12,3.12
2/4/2010,3.163,3.163
2/3/2010,3.223,3.223
2/2/2010,3.195,3.195
2/1/2010,3.186,3.186
1/29/2010,3.196,3.196
1/28/2010,3.201,3.201
1/27/2010,3.2,3.2
1/26/2010,3.207,3.207
1/25/2010,3.217,3.217
1/22/2010,3.215,3.215
1/21/2010,3.207,3.207
1/20/2010,3.223,3.223
1/19/2010,3.277,3.277
1/18/2010,3.248,3.248
1/15/2010,3.262,3.262
1/14/2010,3.298,3.298
1/13/2010,3.303,3.303
1/12/2010,3.313,3.313
1/11/2010,3.347,3.347
1/8/2010,3.385,3.385
1/7/2010,3.37,3.37
1/6/2010,3.381,3.381
1/5/2010,3.373,3.373
1/4/2010,3.391,3.391
1/1/2010,3.387,3.387
12/31/2009,3.387,3.387
12/30/2009,3.387,3.387
12/29/2009,3.368,3.368
12/28/2009,3.352,3.352
12/25/2009,3.315,3.315
12/24/2009,3.322,3.322
12/23/2009,3.317,3.317
12/22/2009,3.264,3.264
12/21/2009,3.194,3.194
12/18/2009,3.137,3.137
12/17/2009,3.142,3.142
