Security,LP06TREU Index,
7/28/2015,225.586,#N/A N/A
7/27/2015,225.4339,#N/A N/A
7/24/2015,225.7748,#N/A N/A
7/23/2015,224.9084,#N/A N/A
7/22/2015,225.495,#N/A N/A
7/21/2015,224.614,#N/A N/A
7/20/2015,225.2897,#N/A N/A
7/17/2015,225.146,#N/A N/A
7/16/2015,224.2648,#N/A N/A
7/15/2015,223.7997,#N/A N/A
7/14/2015,222.8639,#N/A N/A
7/13/2015,222.478,#N/A N/A
7/10/2015,221.6271,#N/A N/A
7/9/2015,222.9865,#N/A N/A
7/8/2015,223.1207,#N/A N/A
7/7/2015,224.0944,#N/A N/A
7/6/2015,222.3693,#N/A N/A
7/3/2015,222.484,#N/A N/A
7/2/2015,221.693,#N/A N/A
7/1/2015,222.1946,#N/A N/A
6/30/2015,222.769,#N/A N/A
6/29/2015,222.4162,#N/A N/A
6/26/2015,222.0655,#N/A N/A
6/25/2015,222.2703,#N/A N/A
6/24/2015,222.4212,#N/A N/A
6/23/2015,222.4779,#N/A N/A
6/22/2015,221.7349,#N/A N/A
6/19/2015,222.7292,#N/A N/A
6/18/2015,222.1005,#N/A N/A
6/17/2015,222.1932,#N/A N/A
6/16/2015,222.062,#N/A N/A
6/15/2015,221.6117,#N/A N/A
6/12/2015,222.2089,#N/A N/A
6/11/2015,221.8349,#N/A N/A
6/10/2015,220.5401,#N/A N/A
6/9/2015,220.6676,#N/A N/A
6/8/2015,221.5599,#N/A N/A
6/5/2015,222.1401,#N/A N/A
6/4/2015,222.4033,#N/A N/A
6/3/2015,222.1101,#N/A N/A
6/2/2015,224.3954,#N/A N/A
6/1/2015,226.8008,#N/A N/A
5/29/2015,227.0663,#N/A N/A
5/28/2015,226.9066,#N/A N/A
5/27/2015,227.053,#N/A N/A
5/26/2015,227.0418,#N/A N/A
5/22/2015,226.5362,#N/A N/A
5/21/2015,226.2533,#N/A N/A
5/20/2015,226.0948,#N/A N/A
5/19/2015,226.0559,#N/A N/A
5/18/2015,225.1225,#N/A N/A
5/15/2015,225.5549,#N/A N/A
5/14/2015,224.6823,#N/A N/A
5/13/2015,224.8663,#N/A N/A
5/12/2015,225.3115,#N/A N/A
5/11/2015,226.6408,#N/A N/A
5/8/2015,226.6436,#N/A N/A
5/7/2015,224.9085,#N/A N/A
5/6/2015,224.1772,#N/A N/A
5/5/2015,225.4114,#N/A N/A
5/1/2015,227.6046,#N/A N/A
4/30/2015,228.2039,#N/A N/A
4/29/2015,229.2264,#N/A N/A
4/28/2015,231.3708,#N/A N/A
4/27/2015,231.466,#N/A N/A
4/24/2015,231.4144,#N/A N/A
4/23/2015,231.3175,#N/A N/A
4/22/2015,231.5349,#N/A N/A
4/21/2015,231.846,#N/A N/A
4/20/2015,231.978,#N/A N/A
4/17/2015,231.9488,#N/A N/A
4/16/2015,232.3305,#N/A N/A
4/15/2015,232.5968,#N/A N/A
4/14/2015,232.0585,#N/A N/A
4/13/2015,231.7218,#N/A N/A
4/10/2015,231.4541,#N/A N/A
4/9/2015,231.3507,#N/A N/A
4/8/2015,231.5044,#N/A N/A
4/7/2015,230.8459,#N/A N/A
4/2/2015,230.5074,#N/A N/A
4/1/2015,231.3568,#N/A N/A
3/31/2015,231.3115,#N/A N/A
3/30/2015,230.4451,#N/A N/A
3/27/2015,230.4373,#N/A N/A
3/26/2015,230.0252,#N/A N/A
3/25/2015,230.2213,#N/A N/A
3/24/2015,230.223,#N/A N/A
3/23/2015,230.4211,#N/A N/A
3/20/2015,231.3032,#N/A N/A
3/19/2015,231.261,#N/A N/A
3/18/2015,230.4947,#N/A N/A
3/17/2015,230.3787,#N/A N/A
3/16/2015,231.067,#N/A N/A
3/13/2015,231.0649,#N/A N/A
3/12/2015,231.0649,#N/A N/A
3/11/2015,231.2806,#N/A N/A
3/10/2015,230.4352,#N/A N/A
3/9/2015,228.6673,#N/A N/A
3/6/2015,227.7918,#N/A N/A
3/5/2015,228.0633,#N/A N/A
3/4/2015,227.6473,#N/A N/A
3/3/2015,227.6514,#N/A N/A
3/2/2015,228.0583,#N/A N/A
2/27/2015,228.5506,#N/A N/A
2/26/2015,228.7435,#N/A N/A
2/25/2015,227.8651,#N/A N/A
2/24/2015,227.3351,#N/A N/A
2/23/2015,226.9284,#N/A N/A
2/20/2015,226.5871,#N/A N/A
2/19/2015,226.3111,#N/A N/A
2/18/2015,226.3584,#N/A N/A
2/17/2015,226.3248,#N/A N/A
2/16/2015,226.8814,#N/A N/A
2/13/2015,227.0489,#N/A N/A
2/12/2015,227.0547,#N/A N/A
2/11/2015,226.7864,#N/A N/A
2/10/2015,226.6802,#N/A N/A
2/9/2015,227.0333,#N/A N/A
2/6/2015,227.0379,#N/A N/A
2/5/2015,227.2134,#N/A N/A
2/4/2015,227.1165,#N/A N/A
2/3/2015,226.9664,#N/A N/A
2/2/2015,227.6148,#N/A N/A
1/30/2015,227.8023,#N/A N/A
1/29/2015,226.9575,#N/A N/A
1/28/2015,227.3037,#N/A N/A
1/27/2015,227.163,#N/A N/A
1/26/2015,227.4001,#N/A N/A
1/23/2015,227.6883,#N/A N/A
1/22/2015,226.0773,#N/A N/A
1/21/2015,224.7841,#N/A N/A
1/20/2015,225.1862,#N/A N/A
1/19/2015,224.8727,#N/A N/A
1/16/2015,225.1708,#N/A N/A
1/15/2015,224.2786,#N/A N/A
1/14/2015,222.9414,#N/A N/A
1/13/2015,222.0973,#N/A N/A
1/12/2015,221.7359,#N/A N/A
1/9/2015,221.3828,#N/A N/A
1/8/2015,221.115,#N/A N/A
1/7/2015,221.2368,#N/A N/A
1/6/2015,221.4692,#N/A N/A
1/5/2015,220.8649,#N/A N/A
1/2/2015,220.8547,#N/A N/A
12/31/2014,220.4424,#N/A N/A
12/30/2014,220.0328,#N/A N/A
12/29/2014,219.5922,#N/A N/A
12/24/2014,219.0544,#N/A N/A
12/23/2014,219.1306,#N/A N/A
12/22/2014,219.173,#N/A N/A
12/19/2014,218.9354,#N/A N/A
12/18/2014,218.7633,#N/A N/A
12/17/2014,218.8222,#N/A N/A
12/16/2014,218.4779,#N/A N/A
12/15/2014,218.3297,#N/A N/A
12/12/2014,218.398,#N/A N/A
12/11/2014,218.1073,#N/A N/A
12/10/2014,217.9374,#N/A N/A
12/9/2014,218.0329,#N/A N/A
12/8/2014,218.0342,#N/A N/A
12/5/2014,217.5111,#N/A N/A
12/4/2014,217.2565,#N/A N/A
12/3/2014,217.8182,#N/A N/A
12/2/2014,217.3317,#N/A N/A
12/1/2014,217.7549,#N/A N/A
11/28/2014,217.638,#N/A N/A
11/27/2014,217.6622,#N/A N/A
11/26/2014,217.1819,#N/A N/A
11/25/2014,216.9322,#N/A N/A
11/24/2014,216.5919,#N/A N/A
11/21/2014,216.467,#N/A N/A
11/20/2014,215.5808,#N/A N/A
11/19/2014,215.1026,#N/A N/A
11/18/2014,215.455,#N/A N/A
11/17/2014,215.8093,#N/A N/A
11/14/2014,215.6142,#N/A N/A
11/13/2014,215.6425,#N/A N/A
11/12/2014,215.8633,#N/A N/A
11/11/2014,215.9104,#N/A N/A
11/10/2014,215.8922,#N/A N/A
11/7/2014,215.6317,#N/A N/A
11/6/2014,215.5696,#N/A N/A
11/5/2014,215.5025,#N/A N/A
11/4/2014,215.5425,#N/A N/A
11/3/2014,215.2976,#N/A N/A
10/31/2014,215.4206,#N/A N/A
10/30/2014,215.0499,#N/A N/A
10/29/2014,214.5403,#N/A N/A
10/28/2014,214.6371,#N/A N/A
10/27/2014,214.7762,#N/A N/A
10/24/2014,214.5864,#N/A N/A
10/23/2014,214.5117,#N/A N/A
10/22/2014,214.74,#N/A N/A
10/21/2014,214.7023,#N/A N/A
10/20/2014,214.5631,#N/A N/A
10/17/2014,214.5318,#N/A N/A
10/16/2014,214.7135,#N/A N/A
10/15/2014,215.8923,#N/A N/A
10/14/2014,215.3977,#N/A N/A
10/13/2014,215.2352,#N/A N/A
10/10/2014,215.2354,#N/A N/A
10/9/2014,215.1739,#N/A N/A
10/8/2014,214.9622,#N/A N/A
10/7/2014,214.9886,#N/A N/A
10/6/2014,214.8677,#N/A N/A
10/3/2014,214.6965,#N/A N/A
10/2/2014,214.871,#N/A N/A
10/1/2014,215.3392,#N/A N/A
9/30/2014,214.7097,#N/A N/A
9/29/2014,214.322,#N/A N/A
9/26/2014,214.2677,#N/A N/A
9/25/2014,214.359,#N/A N/A
9/24/2014,214.0695,#N/A N/A
9/23/2014,213.7542,#N/A N/A
9/22/2014,213.6579,#N/A N/A
9/19/2014,213.2633,#N/A N/A
9/18/2014,212.4593,#N/A N/A
9/17/2014,212.6454,#N/A N/A
9/16/2014,212.1957,#N/A N/A
9/15/2014,212.3422,#N/A N/A
9/12/2014,212.1664,#N/A N/A
9/11/2014,212.5798,#N/A N/A
9/10/2014,212.5013,#N/A N/A
9/9/2014,212.7166,#N/A N/A
9/8/2014,213.3738,#N/A N/A
9/5/2014,213.7857,#N/A N/A
9/4/2014,213.4681,#N/A N/A
9/3/2014,212.8255,#N/A N/A
9/2/2014,213.2971,#N/A N/A
9/1/2014,214.0235,#N/A N/A
8/29/2014,213.9909,#N/A N/A
8/28/2014,213.8948,#N/A N/A
8/27/2014,213.8733,#N/A N/A
8/26/2014,213.2962,#N/A N/A
8/22/2014,212.198,#N/A N/A
8/21/2014,212.0671,#N/A N/A
8/20/2014,212.0976,#N/A N/A
8/19/2014,211.8473,#N/A N/A
8/18/2014,211.5912,#N/A N/A
8/15/2014,211.953,#N/A N/A
8/14/2014,211.275,#N/A N/A
8/13/2014,210.8947,#N/A N/A
8/12/2014,210.9667,#N/A N/A
8/11/2014,210.7242,#N/A N/A
8/8/2014,210.6973,#N/A N/A
8/7/2014,210.677,#N/A N/A
8/6/2014,210.416,#N/A N/A
8/5/2014,210.0519,#N/A N/A
8/4/2014,210.2581,#N/A N/A
8/1/2014,209.9373,#N/A N/A
7/31/2014,210.0011,#N/A N/A
7/30/2014,210.1897,#N/A N/A
7/29/2014,210.6275,#N/A N/A
7/28/2014,210.3126,#N/A N/A
7/25/2014,210.154,#N/A N/A
7/24/2014,209.698,#N/A N/A
7/23/2014,210.1556,#N/A N/A
7/22/2014,209.8504,#N/A N/A
7/21/2014,209.885,#N/A N/A
7/18/2014,209.6996,#N/A N/A
7/17/2014,209.6376,#N/A N/A
7/16/2014,209.2954,#N/A N/A
7/15/2014,208.9651,#N/A N/A
7/14/2014,208.7184,#N/A N/A
7/11/2014,208.8075,#N/A N/A
7/10/2014,208.6867,#N/A N/A
7/9/2014,208.5367,#N/A N/A
7/8/2014,208.6778,#N/A N/A
7/7/2014,208.4083,#N/A N/A
7/4/2014,208.3114,#N/A N/A
7/3/2014,208.0339,#N/A N/A
7/2/2014,207.9604,#N/A N/A
7/1/2014,208.2602,#N/A N/A
6/30/2014,208.1723,#N/A N/A
6/27/2014,208.1419,#N/A N/A
6/26/2014,208.3822,#N/A N/A
6/25/2014,208.0191,#N/A N/A
6/24/2014,207.5063,#N/A N/A
6/23/2014,207.5054,#N/A N/A
6/20/2014,207.223,#N/A N/A
6/19/2014,207.4769,#N/A N/A
6/18/2014,207.0025,#N/A N/A
6/17/2014,206.9693,#N/A N/A
6/16/2014,207.391,#N/A N/A
6/13/2014,207.2896,#N/A N/A
6/12/2014,206.8829,#N/A N/A
6/11/2014,206.8961,#N/A N/A
6/10/2014,206.7562,#N/A N/A
6/9/2014,207.0703,#N/A N/A
6/6/2014,206.8903,#N/A N/A
6/5/2014,206.082,#N/A N/A
6/4/2014,205.5617,#N/A N/A
6/3/2014,205.7415,#N/A N/A
6/2/2014,206.2175,#N/A N/A
5/30/2014,206.2459,#N/A N/A
5/29/2014,206.4031,#N/A N/A
5/28/2014,206.4809,#N/A N/A
5/27/2014,206.0129,#N/A N/A
5/23/2014,205.5553,#N/A N/A
5/22/2014,205.3033,#N/A N/A
5/21/2014,205.219,#N/A N/A
5/20/2014,205.1386,#N/A N/A
5/19/2014,205.4815,#N/A N/A
5/16/2014,205.7545,#N/A N/A
5/15/2014,205.8611,#N/A N/A
5/14/2014,205.6728,#N/A N/A
5/13/2014,205.218,#N/A N/A
5/12/2014,204.6273,#N/A N/A
5/9/2014,204.7465,#N/A N/A
5/8/2014,204.8316,#N/A N/A
5/7/2014,204.1946,#N/A N/A
5/6/2014,204.3097,#N/A N/A
5/2/2014,204.1705,#N/A N/A
5/1/2014,203.9915,#N/A N/A
4/30/2014,203.8668,#N/A N/A
4/29/2014,203.5342,#N/A N/A
4/28/2014,203.391,#N/A N/A
4/25/2014,203.5728,#N/A N/A
4/24/2014,203.2292,#N/A N/A
4/23/2014,203.2793,#N/A N/A
4/22/2014,203.2131,#N/A N/A
4/17/2014,203.261,#N/A N/A
4/16/2014,203.5533,#N/A N/A
4/15/2014,203.4796,#N/A N/A
4/14/2014,203.0189,#N/A N/A
4/11/2014,202.8327,#N/A N/A
4/10/2014,202.9365,#N/A N/A
4/9/2014,202.4477,#N/A N/A
4/8/2014,202.5754,#N/A N/A
4/7/2014,202.6588,#N/A N/A
4/4/2014,202.6667,#N/A N/A
4/3/2014,201.904,#N/A N/A
4/2/2014,201.6276,#N/A N/A
4/1/2014,201.8573,#N/A N/A
3/31/2014,202.0402,#N/A N/A
3/28/2014,202.0541,#N/A N/A
3/27/2014,202.2956,#N/A N/A
3/26/2014,201.6941,#N/A N/A
3/25/2014,201.3898,#N/A N/A
3/24/2014,201.2364,#N/A N/A
3/21/2014,200.8531,#N/A N/A
3/20/2014,200.6702,#N/A N/A
3/19/2014,201.1765,#N/A N/A
3/18/2014,201.3455,#N/A N/A
3/17/2014,201.3643,#N/A N/A
3/14/2014,201.3502,#N/A N/A
3/13/2014,201.3728,#N/A N/A
3/12/2014,200.8807,#N/A N/A
3/11/2014,200.7828,#N/A N/A
3/10/2014,200.8254,#N/A N/A
3/7/2014,200.8293,#N/A N/A
3/6/2014,200.7995,#N/A N/A
3/5/2014,201.6942,#N/A N/A
3/4/2014,201.4928,#N/A N/A
3/3/2014,201.5525,#N/A N/A
2/28/2014,201.0187,#N/A N/A
2/27/2014,201.5809,#N/A N/A
2/26/2014,201.0332,#N/A N/A
2/25/2014,200.5828,#N/A N/A
2/24/2014,200.239,#N/A N/A
2/21/2014,200.2665,#N/A N/A
2/20/2014,199.9557,#N/A N/A
2/19/2014,200.4785,#N/A N/A
2/18/2014,200.3922,#N/A N/A
2/17/2014,200.3236,#N/A N/A
2/14/2014,200.2396,#N/A N/A
2/13/2014,200.0717,#N/A N/A
2/12/2014,199.8271,#N/A N/A
2/11/2014,199.8049,#N/A N/A
2/10/2014,199.7226,#N/A N/A
2/7/2014,199.893,#N/A N/A
2/6/2014,199.3654,#N/A N/A
2/5/2014,199.9376,#N/A N/A
2/4/2014,199.8466,#N/A N/A
2/3/2014,199.9379,#N/A N/A
1/31/2014,200.1006,#N/A N/A
1/30/2014,199.4706,#N/A N/A
1/29/2014,199.1785,#N/A N/A
1/28/2014,198.9418,#N/A N/A
1/27/2014,198.8671,#N/A N/A
1/24/2014,198.7279,#N/A N/A
1/23/2014,198.7604,#N/A N/A
1/22/2014,198.7209,#N/A N/A
1/21/2014,198.7109,#N/A N/A
1/20/2014,198.6574,#N/A N/A
1/17/2014,198.508,#N/A N/A
1/16/2014,197.987,#N/A N/A
1/15/2014,197.571,#N/A N/A
1/14/2014,197.733,#N/A N/A
1/13/2014,197.5725,#N/A N/A
1/10/2014,197.358,#N/A N/A
1/9/2014,197.0462,#N/A N/A
1/8/2014,197.0901,#N/A N/A
1/7/2014,197.1251,#N/A N/A
1/6/2014,196.7453,#N/A N/A
1/3/2014,196.5627,#N/A N/A
1/2/2014,196.2802,#N/A N/A
12/31/2013,196.0473,#N/A N/A
12/30/2013,195.8504,#N/A N/A
12/27/2013,195.3915,#N/A N/A
12/24/2013,196.0024,#N/A N/A
12/23/2013,195.8831,#N/A N/A
12/20/2013,196.2112,#N/A N/A
12/19/2013,196.2214,#N/A N/A
12/18/2013,196.2395,#N/A N/A
12/17/2013,196.2066,#N/A N/A
12/16/2013,196.186,#N/A N/A
12/13/2013,196.083,#N/A N/A
12/12/2013,196.0179,#N/A N/A
12/11/2013,196.2732,#N/A N/A
12/10/2013,196.3728,#N/A N/A
12/9/2013,196.1128,#N/A N/A
12/6/2013,196.0256,#N/A N/A
12/5/2013,195.812,#N/A N/A
12/4/2013,196.5538,#N/A N/A
12/3/2013,197.2842,#N/A N/A
12/2/2013,197.0509,#N/A N/A
11/29/2013,197.3134,#N/A N/A
11/28/2013,197.2127,#N/A N/A
11/27/2013,197.1194,#N/A N/A
11/26/2013,197.1052,#N/A N/A
11/25/2013,196.9349,#N/A N/A
11/22/2013,196.726,#N/A N/A
11/21/2013,196.6684,#N/A N/A
11/20/2013,197.0571,#N/A N/A
11/19/2013,196.7179,#N/A N/A
11/18/2013,196.9525,#N/A N/A
11/15/2013,196.7642,#N/A N/A
11/14/2013,196.7659,#N/A N/A
11/13/2013,196.3492,#N/A N/A
11/12/2013,195.8622,#N/A N/A
11/11/2013,196.2456,#N/A N/A
11/8/2013,196.439,#N/A N/A
11/7/2013,197.1307,#N/A N/A
11/6/2013,196.1759,#N/A N/A
11/5/2013,196.2747,#N/A N/A
11/4/2013,196.6985,#N/A N/A
11/1/2013,196.5414,#N/A N/A
10/31/2013,196.6077,#N/A N/A
10/30/2013,196.0751,#N/A N/A
10/29/2013,195.7227,#N/A N/A
10/28/2013,195.6438,#N/A N/A
10/25/2013,195.5636,#N/A N/A
10/24/2013,195.5248,#N/A N/A
10/23/2013,195.7082,#N/A N/A
10/22/2013,195.5398,#N/A N/A
10/21/2013,194.8808,#N/A N/A
10/18/2013,194.96,#N/A N/A
10/17/2013,194.6113,#N/A N/A
10/16/2013,193.9633,#N/A N/A
10/15/2013,194.2137,#N/A N/A
10/14/2013,194.4358,#N/A N/A
10/11/2013,194.2892,#N/A N/A
10/10/2013,194.2125,#N/A N/A
10/9/2013,194.4711,#N/A N/A
10/8/2013,194.6115,#N/A N/A
10/7/2013,194.7676,#N/A N/A
10/4/2013,194.3647,#N/A N/A
10/3/2013,194.6604,#N/A N/A
10/2/2013,194.9485,#N/A N/A
10/1/2013,194.9977,#N/A N/A
9/30/2013,194.764,#N/A N/A
9/27/2013,194.4784,#N/A N/A
9/26/2013,194.163,#N/A N/A
9/25/2013,194.3378,#N/A N/A
9/24/2013,193.9908,#N/A N/A
9/23/2013,193.5525,#N/A N/A
9/20/2013,193.0511,#N/A N/A
9/19/2013,193.3378,#N/A N/A
9/18/2013,192.7916,#N/A N/A
9/17/2013,192.8788,#N/A N/A
9/16/2013,193.1154,#N/A N/A
9/13/2013,192.6747,#N/A N/A
9/12/2013,192.3298,#N/A N/A
9/11/2013,191.9046,#N/A N/A
9/10/2013,191.4443,#N/A N/A
9/9/2013,192.0719,#N/A N/A
9/6/2013,192.1884,#N/A N/A
9/5/2013,191.4362,#N/A N/A
9/4/2013,192.3602,#N/A N/A
9/3/2013,192.311,#N/A N/A
9/2/2013,192.6057,#N/A N/A
8/30/2013,192.624,#N/A N/A
8/29/2013,192.5594,#N/A N/A
8/28/2013,192.25,#N/A N/A
8/27/2013,192.333,#N/A N/A
8/23/2013,191.9464,#N/A N/A
8/22/2013,192.0761,#N/A N/A
8/21/2013,192.317,#N/A N/A
8/20/2013,192.5973,#N/A N/A
8/19/2013,192.4493,#N/A N/A
8/16/2013,192.7173,#N/A N/A
8/15/2013,192.5902,#N/A N/A
8/14/2013,193.1807,#N/A N/A
8/13/2013,193.0446,#N/A N/A
8/12/2013,193.9017,#N/A N/A
8/9/2013,193.7865,#N/A N/A
8/8/2013,193.6918,#N/A N/A
8/7/2013,193.6576,#N/A N/A
8/6/2013,193.2555,#N/A N/A
8/5/2013,193.2718,#N/A N/A
8/2/2013,193.2747,#N/A N/A
8/1/2013,193.0044,#N/A N/A
7/31/2013,192.8336,#N/A N/A
7/30/2013,193.0905,#N/A N/A
7/29/2013,193.2175,#N/A N/A
7/26/2013,193.2238,#N/A N/A
7/25/2013,192.9954,#N/A N/A
7/24/2013,193.1805,#N/A N/A
7/23/2013,193.7859,#N/A N/A
7/22/2013,194.1416,#N/A N/A
7/19/2013,193.7893,#N/A N/A
7/18/2013,193.8296,#N/A N/A
7/17/2013,193.492,#N/A N/A
7/16/2013,193.2609,#N/A N/A
7/15/2013,193.1116,#N/A N/A
7/12/2013,193.226,#N/A N/A
7/11/2013,192.8068,#N/A N/A
7/10/2013,192.7989,#N/A N/A
7/9/2013,192.85,#N/A N/A
7/8/2013,192.5523,#N/A N/A
7/5/2013,192.2758,#N/A N/A
7/4/2013,192.8783,#N/A N/A
7/3/2013,192.771,#N/A N/A
7/2/2013,192.5428,#N/A N/A
7/1/2013,192.3468,#N/A N/A
6/28/2013,192.0068,#N/A N/A
6/27/2013,192.0109,#N/A N/A
6/26/2013,191.7845,#N/A N/A
6/25/2013,190.8564,#N/A N/A
6/24/2013,190.5882,#N/A N/A
6/21/2013,191.9249,#N/A N/A
6/20/2013,192.6391,#N/A N/A
6/19/2013,194.3984,#N/A N/A
6/18/2013,194.0621,#N/A N/A
6/17/2013,194.8045,#N/A N/A
6/14/2013,194.8315,#N/A N/A
6/13/2013,194.3018,#N/A N/A
6/12/2013,194.0498,#N/A N/A
6/11/2013,193.8332,#N/A N/A
6/10/2013,194.3289,#N/A N/A
6/7/2013,194.7972,#N/A N/A
6/6/2013,194.8042,#N/A N/A
6/5/2013,195.5611,#N/A N/A
6/4/2013,195.2886,#N/A N/A
6/3/2013,195.5456,#N/A N/A
5/31/2013,195.5721,#N/A N/A
5/30/2013,195.6588,#N/A N/A
5/29/2013,195.4864,#N/A N/A
5/28/2013,196.2111,#N/A N/A
5/24/2013,196.4773,#N/A N/A
5/23/2013,196.4966,#N/A N/A
5/22/2013,196.9441,#N/A N/A
5/21/2013,196.9223,#N/A N/A
5/20/2013,197.5407,#N/A N/A
5/17/2013,197.7728,#N/A N/A
5/16/2013,197.5974,#N/A N/A
5/15/2013,196.9233,#N/A N/A
5/14/2013,196.9269,#N/A N/A
5/13/2013,197.2778,#N/A N/A
5/10/2013,197.3041,#N/A N/A
5/9/2013,198.2206,#N/A N/A
5/8/2013,198.3255,#N/A N/A
5/7/2013,198.0368,#N/A N/A
5/3/2013,198.5763,#N/A N/A
5/2/2013,199.2844,#N/A N/A
5/1/2013,198.3537,#N/A N/A
4/30/2013,198.3387,#N/A N/A
4/29/2013,198.2308,#N/A N/A
4/26/2013,197.9494,#N/A N/A
4/25/2013,197.5766,#N/A N/A
4/24/2013,197.333,#N/A N/A
4/23/2013,197.3537,#N/A N/A
4/22/2013,197.0768,#N/A N/A
4/19/2013,196.4228,#N/A N/A
4/18/2013,196.5267,#N/A N/A
4/17/2013,196.4485,#N/A N/A
4/16/2013,195.9815,#N/A N/A
4/15/2013,196.2434,#N/A N/A
4/12/2013,196.1492,#N/A N/A
4/11/2013,195.821,#N/A N/A
4/10/2013,195.811,#N/A N/A
4/9/2013,196.0962,#N/A N/A
4/8/2013,196.4835,#N/A N/A
4/5/2013,196.5576,#N/A N/A
4/4/2013,195.5692,#N/A N/A
4/3/2013,195.0263,#N/A N/A
4/2/2013,194.77,#N/A N/A
3/29/2013,194.7667,#N/A N/A
3/28/2013,194.7667,#N/A N/A
3/27/2013,194.8262,#N/A N/A
3/26/2013,194.6462,#N/A N/A
3/25/2013,194.6543,#N/A N/A
3/22/2013,194.3262,#N/A N/A
3/21/2013,194.3598,#N/A N/A
3/20/2013,193.9579,#N/A N/A
3/19/2013,194.2476,#N/A N/A
3/18/2013,193.714,#N/A N/A
3/15/2013,193.1554,#N/A N/A
3/14/2013,192.9528,#N/A N/A
3/13/2013,192.777,#N/A N/A
3/12/2013,192.5941,#N/A N/A
3/11/2013,192.3696,#N/A N/A
3/8/2013,192.3383,#N/A N/A
3/7/2013,192.4104,#N/A N/A
3/6/2013,192.8424,#N/A N/A
3/5/2013,192.7424,#N/A N/A
3/4/2013,192.8854,#N/A N/A
3/1/2013,192.8927,#N/A N/A
2/28/2013,192.5658,#N/A N/A
2/27/2013,192.1244,#N/A N/A
2/26/2013,191.9698,#N/A N/A
2/25/2013,191.4681,#N/A N/A
2/22/2013,191.8303,#N/A N/A
2/21/2013,191.4423,#N/A N/A
2/20/2013,190.7164,#N/A N/A
2/19/2013,191.289,#N/A N/A
2/18/2013,191.2633,#N/A N/A
2/15/2013,191.253,#N/A N/A
2/14/2013,191.384,#N/A N/A
2/13/2013,190.8215,#N/A N/A
2/12/2013,191.139,#N/A N/A
2/11/2013,191.376,#N/A N/A
2/8/2013,191.8924,#N/A N/A
2/7/2013,191.4887,#N/A N/A
2/6/2013,190.8385,#N/A N/A
2/5/2013,190.9199,#N/A N/A
2/4/2013,191.2177,#N/A N/A
2/1/2013,190.9263,#N/A N/A
1/31/2013,191.3721,#N/A N/A
1/30/2013,190.9981,#N/A N/A
1/29/2013,191.5845,#N/A N/A
1/28/2013,191.2691,#N/A N/A
1/25/2013,191.9394,#N/A N/A
1/24/2013,192.6015,#N/A N/A
1/23/2013,193.2556,#N/A N/A
1/22/2013,193.0367,#N/A N/A
1/21/2013,192.6838,#N/A N/A
1/18/2013,193.1217,#N/A N/A
1/17/2013,192.7886,#N/A N/A
1/16/2013,193.5253,#N/A N/A
1/15/2013,193.5811,#N/A N/A
1/14/2013,193.3803,#N/A N/A
1/11/2013,193.3742,#N/A N/A
1/10/2013,193.8622,#N/A N/A
1/9/2013,194.3691,#N/A N/A
1/8/2013,194.248,#N/A N/A
1/7/2013,193.784,#N/A N/A
1/4/2013,193.5347,#N/A N/A
1/3/2013,194.1177,#N/A N/A
1/2/2013,194.4112,#N/A N/A
12/31/2012,195.145,#N/A N/A
12/28/2012,194.7519,#N/A N/A
12/27/2012,194.6249,#N/A N/A
12/24/2012,194.2884,#N/A N/A
12/21/2012,194.4496,#N/A N/A
12/20/2012,194.2435,#N/A N/A
12/19/2012,193.9431,#N/A N/A
12/18/2012,193.9451,#N/A N/A
12/17/2012,194.051,#N/A N/A
12/14/2012,194.0609,#N/A N/A
12/13/2012,194.1063,#N/A N/A
12/12/2012,194.247,#N/A N/A
12/11/2012,194.1959,#N/A N/A
12/10/2012,194.2963,#N/A N/A
12/7/2012,194.5961,#N/A N/A
12/6/2012,194.5032,#N/A N/A
12/5/2012,194.105,#N/A N/A
12/4/2012,193.9676,#N/A N/A
12/3/2012,193.7952,#N/A N/A
11/30/2012,193.956,#N/A N/A
11/29/2012,193.9619,#N/A N/A
11/28/2012,194.0809,#N/A N/A
11/27/2012,193.2427,#N/A N/A
11/26/2012,193.096,#N/A N/A
11/23/2012,192.897,#N/A N/A
11/22/2012,192.841,#N/A N/A
11/21/2012,192.8062,#N/A N/A
11/20/2012,192.8168,#N/A N/A
11/19/2012,193.2455,#N/A N/A
11/16/2012,193.5964,#N/A N/A
11/15/2012,193.2824,#N/A N/A
11/14/2012,193.2939,#N/A N/A
11/13/2012,193.6754,#N/A N/A
11/12/2012,193.504,#N/A N/A
11/9/2012,193.5937,#N/A N/A
11/8/2012,193.4406,#N/A N/A
11/7/2012,193.4368,#N/A N/A
11/6/2012,192.8717,#N/A N/A
11/5/2012,192.7125,#N/A N/A
11/2/2012,192.5078,#N/A N/A
11/1/2012,192.3602,#N/A N/A
10/31/2012,192.1568,#N/A N/A
10/30/2012,191.9742,#N/A N/A
10/29/2012,192.0741,#N/A N/A
10/26/2012,191.8207,#N/A N/A
10/25/2012,191.5357,#N/A N/A
10/24/2012,191.4643,#N/A N/A
10/23/2012,191.2847,#N/A N/A
10/22/2012,191.0815,#N/A N/A
10/19/2012,191.3678,#N/A N/A
10/18/2012,191.2435,#N/A N/A
10/17/2012,191.0528,#N/A N/A
